https://en.wikipedia.org/wiki/Ich_t%C3%B6te_mich...,"...Ich_toete_mich_jedesmal_aufs_Neue,_doch_ich_bin_unsterblich,_und_ich_erstehe_wieder_auf;_in_einer_Vision_der_Untergangs...","Ich töte mich... - Wikipedia",2018-06-03T05:43
https://en.wikipedia.org/wiki/%22...The_Truth_Is_a_Fucking_Lie...%22,"...The_Truth_Is_a_Fucking_Lie...","...The Truth Is a Fucking Lie... - Wikipedia",2017-11-27T20:44
https://en.wikipedia.org/wiki/%22...And_Ladies_of_the_Club%22,"..._And_Ladies_of_the_Club","...And Ladies of the Club - Wikipedia",2018-09-17T21:49
https://en.wikipedia.org/wiki/112_Georgia,"112"_Georgia_-_Emergency_Response_Center,"112 Georgia - Wikipedia",2018-11-26T16:42
"https://en.wikipedia.org/wiki/1_Decembrie_1918_University,_Alba_Iulia","1_Decembrie_1918"_University,_Alba_Iulia,"1 Decembrie 1918 University, Alba Iulia - Wikipedia",2018-07-31T08:58
https://en.wikipedia.org/wiki/300_(pinball),"300","300 (pinball) - Wikipedia",2019-03-11T05:06
https://en.wikipedia.org/wiki/30_Something_Working_Group,"30_Something"_Working_Group,"30 Something Working Group - Wikipedia",2019-03-15T10:45
https://en.wikipedia.org/wiki/39_Bo%C3%B6tis,"39_Boo","39 Boötis - Wikipedia",2019-05-12T18:59
https://en.wikipedia.org/wiki/40_(song),"40","40 (song) - Wikipedia",2018-09-04T03:52
